panel,evolution,curve,curve_r,n_data,N,M,panel_r_reservoir,R_panel,total_qubits_panel,C,Delta,delta_t,tau,gamma,t_over_tau,t,F
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.125,80.46407062563506,0.3449643011829696
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.12666666666666668,81.53692490064353,0.31350852001640633
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.12833333333333333,82.609779175652,0.2828931143451902
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.13,83.68263345066046,0.25325568428462986
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.13166666666666665,84.75548772566893,0.22472943446502125
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.13333333333333333,85.8283420006774,0.19744257534702814
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.135,86.90119627568588,0.17151774698322347
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.1366666666666667,87.97405055069434,0.14707146781567967
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.13833333333333336,89.04690482570281,0.1242136109869724
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.14,90.11975910071128,0.10304691051830416
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.1416666666666667,91.19261337571974,0.08366649957421567
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.14333333333333334,92.26546765072821,0.06615948288914295
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.14500000000000002,93.33832192573668,0.05060454527753699
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.14666666666666667,94.41117620074515,0.03707159798708685
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.14833333333333334,95.48403047575361,0.02562146448450193
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.15000000000000002,96.55688475076208,0.016305607086080753
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.15166666666666667,97.62973902577055,0.009165895661717863
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.15333333333333335,98.70259330077901,0.004234419451902762
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.155,99.77544757578748,0.001533342843493522
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.15666666666666668,100.84830185079595,0.0010748057524777826
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.15833333333333335,101.92115612580442,0.0028608690614475973
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.16,102.99401040081288,0.006883505357018275
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.16166666666666668,104.06686467582135,0.013124635008821333
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.16333333333333333,105.13971895082982,0.021556207427915704
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.165,106.21257322583828,0.0321403271394035
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.16666666666666669,107.28542750084675,0.044829424102619975
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.16833333333333333,108.35828177585522,0.05956646751339896
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.17,109.43113605086369,0.07628522212748422
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.17166666666666666,110.50399032587215,0.09491054595304876
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.17333333333333334,111.57684460088062,0.11535872797435155
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.17500000000000002,112.64969887588909,0.13753786438864024
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.17666666666666667,113.72255315089755,0.16134827166531482
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.17833333333333334,114.79540742590602,0.1866829345708679
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.18,115.86826170091449,0.21342798714596659
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.18166666666666667,116.94111597592295,0.24146322447293642
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.18333333333333335,118.01397025093142,0.270662642933523
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.185,119.08682452593989,0.30089500652875584
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.18666666666666668,120.15967880094837,0.3320244367156089
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.18833333333333335,121.23253307595684,0.3639110231094473
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.19000000000000003,122.3053873509653,0.3964114523074786
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.19166666666666668,123.37824162597377,0.4293796520069786
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.19333333333333336,124.45109590098224,0.4626674475233161
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.195,125.5239501759907,0.4961252277570787
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.19666666666666668,126.59680445099917,0.5296026176171246
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.19833333333333336,127.66965872600764,0.5629491538773753
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.2,128.7425130010161,0.5960149614297293
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.2016666666666667,129.81536727602457,0.6286514268936921
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.20333333333333334,130.88822155103304,0.6607118665552097
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.20500000000000002,131.9610758260415,0.6920521856326669
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.2066666666666667,133.03393010104998,0.7225315259069949
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.20833333333333334,134.10678437605844,0.7520128988051433
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.21000000000000002,135.1796386510669,0.7803638010915244
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.21166666666666667,136.25249292607538,0.807456810400235
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.21333333333333335,137.32534720108384,0.8331701579314429
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.21500000000000002,138.3982014760923,0.8573882757379757
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.21666666666666667,139.47105575110078,0.8800023161423433
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.21833333333333335,140.54391002610924,0.9009106409496879
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.22,141.6167643011177,0.9200192782579122
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.22166666666666668,142.68961857612618,0.9372423448118589
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.22333333333333336,143.76247285113465,0.952502432003285
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.225,144.8353271261431,0.9657309537817652
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.22666666666666668,145.90818140115158,0.9768684549128455
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.22833333333333333,146.98103567616005,0.9858648781979911
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.23,148.05388995116851,0.9926797894553169
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.23166666666666666,149.12674422617698,0.9972825592499273
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.23333333333333334,150.19959850118545,0.9996525005570832
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.23500000000000001,151.27245277619392,0.9997789617394807
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.23666666666666666,152.34530705120238,0.9976613744207465
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.23833333333333334,153.41816132621085,0.9933092560399863
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.24,154.49101560121932,0.9867421670759177
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.24166666666666667,155.56386987622778,0.9779896231328215
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.24333333333333335,156.63672415123625,0.9670909622834567
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.245,157.70957842624472,0.9540951682651507
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.24666666666666667,158.78243270125319,0.9390606503237144
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.24833333333333332,159.85528697626165,0.9220549806946611
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.25,160.92814125127012,0.9031545909016173
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.25166666666666665,162.0009955262786,0.8824444282368971
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.25333333333333335,163.07384980128705,0.8600175739681916
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.255,164.14670407629552,0.8359748249873183
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.25666666666666665,165.219558351304,0.8104242407813096
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.2583333333333333,166.29241262631245,0.7834806577619615
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.26,167.36526690132092,0.7552651731366762
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.26166666666666666,168.4381211763294,0.7259046006403321
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.2633333333333333,169.51097545133786,0.6955309005743664
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.265,170.58382972634632,0.6642805867147633
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.26666666666666666,171.6566840013548,0.6322941127545649
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.26833333333333337,172.7295382763633,0.5997152410385373
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.27,173.80239255137175,0.5666903964271874
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.2716666666666667,174.87524682638022,0.533368008194175
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.2733333333333334,175.9481011013887,0.49989784291494493
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.275,177.02095537639715,0.46643033134489165
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.2766666666666667,178.09380965140562,0.43311589231238573
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.2783333333333334,179.1666639264141,0.4001042566654046
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.28,180.23951820142256,0.36754379431027395
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.2816666666666667,181.31237247643102,0.33558084736712446
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.2833333333333334,182.3852267514395,0.30435907243917804
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.28500000000000003,183.45808102644796,0.2740187949520187
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.2866666666666667,184.53093530145642,0.2446963784647504
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.2883333333333334,185.6037895764649,0.21652361178765756
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.29000000000000004,186.67664385147336,0.1896271166609509
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.2916666666666667,187.74949812648183,0.16412777865676972
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.29333333333333333,188.8223524014903,0.14014020386223755
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.29500000000000004,189.89520667649876,0.11777220378549377
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.2966666666666667,190.96806095150723,0.09712431079977697
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.29833333333333334,192.0409152265157,0.07828932630338435
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.30000000000000004,193.11376950152416,0.061351903626288985
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.3016666666666667,194.18662377653263,0.04638816755803102
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.30333333333333334,195.2594780515411,0.03346537220690344
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.30500000000000005,196.33233232654956,0.02264159872817574
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.3066666666666667,197.40518660155803,0.013965494279907753
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.30833333333333335,198.4780408765665,0.007476053379609183
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.31,199.55089515157496,0.0032024426444322795
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.3116666666666667,200.62374942658343,0.0011638697025973214
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.31333333333333335,201.6966037015919,0.0013694968652255427
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.315,202.76945797660036,0.0038183999465788085
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.3166666666666667,203.84231225160883,0.008499572417787532
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.31833333333333336,204.9151665266173,0.01539197487539786
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.32,205.98802080162577,0.024464629602403254
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.3216666666666667,207.06087507663423,0.03567675979675834
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.32333333333333336,208.1337293516427,0.0489779728416161
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.325,209.20658362665117,0.0643084867935859
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.32666666666666666,210.27943790165963,0.08159939907106575
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.32833333333333337,211.3522921766681,0.10077299613503776
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.33,212.42514645167657,0.12174310277047361
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.33166666666666667,213.49800072668504,0.14441546939851554
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.33333333333333337,214.5708550016935,0.1686881956786666
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.335,215.64370927670197,0.19445218849712392
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.33666666666666667,216.71656355171044,0.22159165228283687
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.3383333333333333,217.7894178267189,0.24998460944757955
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.34,218.86227210172737,0.2795034486109314
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.3416666666666667,219.93512637673584,0.3100154981461866
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.3433333333333333,221.0079806517443,0.3413836224694024
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.34500000000000003,222.08083492675277,0.3734668383915838
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.3466666666666667,223.15368920176124,0.40612094876382526
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.34833333333333333,224.2265434767697,0.4391991905675081
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.35000000000000003,225.29939775177817,0.4725528945367318
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.3516666666666667,226.37225202678664,0.5060321533483191
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.35333333333333333,227.4451063017951,0.5394864953762396
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.355,228.51796057680357,0.5727655609822746
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.3566666666666667,229.59081485181204,0.6057197783033579
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.35833333333333334,230.6636691268205,0.6382010354982827
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.36,231.73652340182898,0.6700633464323738
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.3616666666666667,232.80937767683744,0.701163506808239
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.36333333333333334,233.8822319518459,0.7313617377936201
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.365,234.95508622685438,0.7605223142535846
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.3666666666666667,236.02794050186284,0.7885141747634876
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.36833333333333335,237.1007947768713,0.815211510661009
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.37,238.17364905187978,0.8404943314897955
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.37166666666666665,239.24650332688825,0.8642490042933298
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.37333333333333335,240.31935760189674,0.8863687643351914
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.37500000000000006,241.3922118769052,0.9067541949502852
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.3766666666666667,242.46506615191367,0.9253136743703628
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.37833333333333335,243.53792042692214,0.9419637875155872
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.38000000000000006,244.6107747019306,0.9566297009013631
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.3816666666666667,245.68362897693908,0.9692454989754139
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.38333333333333336,246.75648325194754,0.979754480373454
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.38500000000000006,247.829337526956,0.9881094127619423
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.3866666666666667,248.90219180196448,0.9942727451225329
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.38833333333333336,249.97504607697294,0.998216776524113
a,continuous,standard,0,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.39,251.0479003519814,0.9999237806238875
